data_timestep,vehicle_CO,vehicle_CO2,vehicle_HC,vehicle_NOx,vehicle_PMx,vehicle_angle,vehicle_eclass,vehicle_electricity,vehicle_fuel,vehicle_id,vehicle_lane,vehicle_noise,vehicle_pos,vehicle_route,vehicle_speed,vehicle_type,vehicle_waiting,vehicle_x,vehicle_y,edge_id,edge_traveltime,lane_CO,lane_CO2,lane_HC,lane_NOx,lane_PMx,lane_electricity,lane_fuel,lane_id,lane_maxspeed,lane_meanspeed,lane_noise,lane_occupancy,lane_vehicle_count
55.00,,,,,,,,,,,,,,,,,,,,e1,59.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,33.53,0.00,0.00,0
55.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
56.00,203.38,10710.68,1.20,4.22,0.27,90.00,HBEFA3/PC_G_EU4,0.00,4.60,0,e0_0,76.09,1572.21,route01,33.04,Car01,0.00,1572.21,-1.60,,,,,,,,,,,,,,,
56.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e0_0,74.57,1470.87,route01,31.46,Car,0.00,1470.87,-1.60,,,,,,,,,,,,,,,
56.00,103.55,6565.67,0.64,2.29,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.82,2,e0_0,74.63,1429.38,route01,31.48,Car,0.00,1429.38,-1.60,,,,,,,,,,,,,,,
56.00,104.61,6666.88,0.65,2.34,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.87,3,e0_0,74.60,1387.84,route01,31.36,Car,0.00,1387.84,-1.60,,,,,,,,,,,,,,,
56.00,133.95,7098.86,0.80,2.50,0.18,90.00,HBEFA3/PC_G_EU4,0.00,3.05,4,e0_0,75.51,1326.53,route01,33.53,Car,0.00,1326.53,-1.60,,,,,,,,,,,,,,,
56.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
56.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
56.00,,,,,,,,,,,,,,,,,,,,e0,50.02,643.67,37354.78,3.90,13.53,0.90,0.00,16.06,e0_0,33.53,32.18,82.12,0.02,5
56.00,,,,,,,,,,,,,,,,,,,,e1,59.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,33.53,0.00,0.00,0
56.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
57.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e0_0,74.09,1604.53,route01,32.32,Car01,0.00,1604.53,-1.60,,,,,,,,,,,,,,,
57.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e0_0,74.57,1502.33,route01,31.46,Car,0.00,1502.33,-1.60,,,,,,,,,,,,,,,
57.00,99.75,6378.31,0.62,2.20,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.74,2,e0_0,74.60,1460.86,route01,31.49,Car,0.00,1460.86,-1.60,,,,,,,,,,,,,,,
57.00,111.50,6967.62,0.69,2.48,0.16,90.00,HBEFA3/PC_G_EU4,0.00,3.00,3,e0_0,74.69,1419.28,route01,31.44,Car,0.00,1419.28,-1.60,,,,,,,,,,,,,,,
57.00,133.95,7098.86,0.80,2.50,0.18,90.00,HBEFA3/PC_G_EU4,0.00,3.05,4,e0_0,75.51,1360.05,route01,33.53,Car,0.00,1360.05,-1.60,,,,,,,,,,,,,,,
57.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
57.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
57.00,,,,,,,,,,,,,,,,,,,,e0,50.22,443.37,26757.48,2.72,9.36,0.63,0.00,11.50,e0_0,33.53,32.05,81.71,0.02,5
57.00,,,,,,,,,,,,,,,,,,,,e1,59.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,33.53,0.00,0.00,0
57.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
58.00,326.13,16494.15,1.91,6.94,0.42,90.00,HBEFA3/PC_G_EU4,0.00,7.09,0,e1_0,77.79,28.50,route01,33.41,Car01,0.00,1655.20,-1.60,,,,,,,,,,,,,,,
58.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e0_0,74.57,1533.80,route01,31.46,Car,0.00,1533.80,-1.60,,,,,,,,,,,,,,,
58.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,e0_0,74.57,1492.34,route01,31.48,Car,0.00,1492.34,-1.60,,,,,,,,,,,,,,,
58.00,109.78,6857.46,0.68,2.43,0.16,90.00,HBEFA3/PC_G_EU4,0.00,2.95,3,e0_0,74.70,1450.79,route01,31.51,Car,0.00,1450.79,-1.60,,,,,,,,,,,,,,,
58.00,133.95,7098.86,0.80,2.50,0.18,90.00,HBEFA3/PC_G_EU4,0.00,3.05,4,e0_0,75.51,1393.58,route01,33.53,Car,0.00,1393.58,-1.60,,,,,,,,,,,,,,,
58.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
58.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
58.00,,,,,,,,,,,,,,,,,,,,e0,50.30,341.90,20269.01,2.09,7.11,0.48,0.00,8.71,e0_0,33.53,31.99,80.88,0.01,4
58.00,,,,,,,,,,,,,,,,,,,,e1,59.87,326.13,16494.15,1.91,6.94,0.42,0.00,7.09,e1_0,33.53,33.41,77.79,0.00,1
58.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
59.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e1_0,75.19,61.77,route01,33.27,Car01,0.00,1708.74,-1.60,,,,,,,,,,,,,,,
59.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e0_0,74.57,1565.26,route01,31.46,Car,0.00,1565.26,-1.60,,,,,,,,,,,,,,,
59.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,e0_0,74.55,1523.81,route01,31.47,Car,0.00,1523.81,-1.60,,,,,,,,,,,,,,,
59.00,102.88,6513.31,0.64,2.27,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.80,3,e0_0,74.64,1482.32,route01,31.53,Car,0.00,1482.32,-1.60,,,,,,,,,,,,,,,
59.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,4,e0_0,75.45,1427.08,route01,33.50,Car,0.00,1427.08,-1.60,,,,,,,,,,,,,,,
59.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
59.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
59.00,,,,,,,,,,,,,,,,,,,,e0,50.31,201.05,12826.00,1.25,4.44,0.30,0.00,5.51,e0_0,33.53,31.99,80.84,0.01,4
59.00,,,,,,,,,,,,,,,,,,,,e1,60.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,33.27,75.19,0.00,1
59.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
60.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e1_0,73.96,94.13,route01,32.37,Car01,0.00,1760.84,-1.60,,,,,,,,,,,,,,,
60.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e0_0,74.57,1596.72,route01,31.46,Car,0.00,1596.72,-1.60,,,,,,,,,,,,,,,
60.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,e0_0,74.56,1555.27,route01,31.46,Car,0.00,1555.27,-1.60,,,,,,,,,,,,,,,
60.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,3,e0_0,74.57,1513.83,route01,31.51,Car,0.00,1513.83,-1.60,,,,,,,,,,,,,,,
60.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,4,e0_0,75.41,1460.53,route01,33.45,Car,0.00,1460.53,-1.60,,,,,,,,,,,,,,,
60.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
60.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
60.00,,,,,,,,,,,,,,,,,,,,e0,50.34,98.17,6312.69,0.61,2.17,0.15,0.00,2.71,e0_0,33.53,31.97,80.81,0.01,4
60.00,,,,,,,,,,,,,,,,,,,,e1,61.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,32.37,73.96,0.00,1
60.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
61.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e1_0,71.68,123.27,route01,29.13,Car01,0.00,1807.72,-1.60,,,,,,,,,,,,,,,
61.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e1_0,74.57,18.74,route01,31.46,Car,0.00,1639.50,-1.60,,,,,,,,,,,,,,,
61.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,e0_0,74.57,1586.72,route01,31.45,Car,0.00,1586.72,-1.60,,,,,,,,,,,,,,,
61.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,3,e0_0,74.52,1545.30,route01,31.47,Car,0.00,1545.30,-1.60,,,,,,,,,,,,,,,
61.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,4,e0_0,75.38,1493.94,route01,33.40,Car,0.00,1493.94,-1.60,,,,,,,,,,,,,,,
61.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
61.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
61.00,,,,,,,,,,,,,,,,,,,,e0,50.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,32.11,79.61,0.01,3
61.00,,,,,,,,,,,,,,,,,,,,e1,66.01,98.17,6312.69,0.61,2.17,0.15,0.00,2.71,e1_0,33.53,30.30,76.37,0.01,2
61.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
62.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e1_0,70.02,149.16,route01,25.90,Car01,0.00,1849.39,-1.60,,,,,,,,,,,,,,,
62.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e1_0,74.57,50.20,route01,31.46,Car,0.00,1690.13,-1.60,,,,,,,,,,,,,,,
62.00,98.47,6328.87,0.61,2.18,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.72,2,e1_0,74.57,8.74,route01,31.46,Car,0.00,1623.40,-1.60,,,,,,,,,,,,,,,
62.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,3,e0_0,74.52,1576.75,route01,31.45,Car,0.00,1576.75,-1.60,,,,,,,,,,,,,,,
62.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,4,e0_0,75.34,1527.28,route01,33.34,Car,0.00,1527.28,-1.60,,,,,,,,,,,,,,,
62.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
62.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
62.00,,,,,,,,,,,,,,,,,,,,e0,49.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,32.40,77.96,0.01,2
62.00,,,,,,,,,,,,,,,,,,,,e1,67.56,196.64,12641.55,1.23,4.36,0.29,0.00,5.43,e1_0,33.53,29.60,78.29,0.01,3
62.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
63.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e1_0,68.15,171.82,route01,22.66,Car01,0.00,1885.86,-1.60,,,,,,,,,,,,,,,
63.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e1_0,74.57,81.66,route01,31.46,Car,0.00,1740.76,-1.60,,,,,,,,,,,,,,,
63.00,98.70,6338.96,0.61,2.19,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.72,2,e1_0,74.58,40.20,route01,31.46,Car,0.00,1674.03,-1.60,,,,,,,,,,,,,,,
63.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,3,e0_0,74.55,1608.19,route01,31.44,Car,0.00,1608.19,-1.60,,,,,,,,,,,,,,,
63.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,4,e0_0,75.30,1560.56,route01,33.28,Car,0.00,1560.56,-1.60,,,,,,,,,,,,,,,
63.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
63.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
63.00,,,,,,,,,,,,,,,,,,,,e0,49.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,32.36,77.95,0.01,2
63.00,,,,,,,,,,,,,,,,,,,,e1,70.11,196.87,12651.65,1.23,4.36,0.29,0.00,5.44,e1_0,33.53,28.53,78.05,0.01,3
63.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
64.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e1_0,66.02,191.24,route01,19.42,Car01,0.00,1917.12,-1.60,,,,,,,,,,,,,,,
64.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e1_0,74.57,113.12,route01,31.46,Car,0.00,1791.40,-1.60,,,,,,,,,,,,,,,
64.00,98.58,6332.25,0.61,2.18,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.72,2,e1_0,74.58,71.66,route01,31.46,Car,0.00,1724.67,-1.60,,,,,,,,,,,,,,,
64.00,98.98,6359.05,0.62,2.20,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.73,3,e1_0,74.58,30.19,route01,31.44,Car,0.00,1657.93,-1.60,,,,,,,,,,,,,,,
64.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,4,e0_0,75.25,1593.76,route01,33.20,Car,0.00,1593.76,-1.60,,,,,,,,,,,,,,,
64.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
64.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
64.00,,,,,,,,,,,,,,,,,,,,e0,48.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.20,75.25,0.00,1
64.00,,,,,,,,,,,,,,,,,,,,e1,70.31,295.73,19003.99,1.84,6.55,0.44,0.00,8.17,e1_0,33.53,28.45,79.54,0.01,4
64.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
65.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e1_0,63.54,207.43,route01,16.18,Car01,0.00,1943.16,-1.60,,,,,,,,,,,,,,,
65.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,1,e1_0,72.78,143.38,route01,30.26,Car,0.00,1840.09,-1.60,,,,,,,,,,,,,,,
65.00,98.33,6319.63,0.61,2.18,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.72,2,e1_0,74.58,103.12,route01,31.46,Car,0.00,1775.30,-1.60,,,,,,,,,,,,,,,
65.00,100.09,6407.86,0.62,2.22,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.75,3,e1_0,74.59,61.65,route01,31.46,Car,0.00,1708.55,-1.60,,,,,,,,,,,,,,,
65.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,4,e1_0,75.21,17.45,route01,33.13,Car,0.00,1637.42,-1.60,,,,,,,,,,,,,,,
65.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
65.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
65.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
65.00,,,,,,,,,,,,,,,,,,,,e1,70.18,198.42,12727.49,1.24,4.40,0.29,0.00,5.47,e1_0,33.53,28.50,80.49,0.01,5
65.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
66.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e1_0,60.58,220.38,route01,12.95,Car01,0.00,1964.00,-1.60,,,,,,,,,,,,,,,
66.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,1,e1_0,70.17,169.65,route01,26.27,Car,0.00,1882.36,-1.60,,,,,,,,,,,,,,,
66.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,e1_0,73.53,133.98,route01,30.86,Car,0.00,1824.97,-1.60,,,,,,,,,,,,,,,
66.00,99.87,6393.32,0.62,2.21,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.75,3,e1_0,74.59,93.11,route01,31.47,Car,0.00,1759.19,-1.60,,,,,,,,,,,,,,,
66.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,4,e1_0,75.17,50.49,route01,33.04,Car,0.00,1690.60,-1.60,,,,,,,,,,,,,,,
66.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
66.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
66.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
66.00,,,,,,,,,,,,,,,,,,,,e1,74.30,99.87,6393.32,0.62,2.21,0.15,0.00,2.75,e1_0,33.53,26.92,79.81,0.01,5
66.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
67.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e1_0,56.91,230.09,route01,9.71,Car01,0.00,1979.63,-1.60,,,,,,,,,,,,,,,
67.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,1,e1_0,67.76,191.77,route01,22.12,Car,0.00,1917.97,-1.60,,,,,,,,,,,,,,,
67.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,e1_0,71.33,162.25,route01,28.26,Car,0.00,1870.45,-1.60,,,,,,,,,,,,,,,
67.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,3,e1_0,74.02,124.28,route01,31.17,Car,0.00,1809.35,-1.60,,,,,,,,,,,,,,,
67.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,4,e1_0,74.78,83.26,route01,32.77,Car,0.00,1743.34,-1.60,,,,,,,,,,,,,,,
67.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
67.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
67.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
67.00,,,,,,,,,,,,,,,,,,,,e1,80.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,24.81,78.77,0.01,5
67.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
68.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e1_0,52.15,236.56,route01,6.47,Car01,0.00,1990.05,-1.60,,,,,,,,,,,,,,,
68.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,1,e1_0,60.56,204.90,route01,13.12,Car,0.00,1939.09,-1.60,,,,,,,,,,,,,,,
68.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,e1_0,68.83,186.14,route01,23.89,Car,0.00,1908.91,-1.60,,,,,,,,,,,,,,,
68.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,3,e1_0,72.25,153.85,route01,29.57,Car,0.00,1856.93,-1.60,,,,,,,,,,,,,,,
68.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,4,e1_0,73.76,115.15,route01,31.89,Car,0.00,1794.66,-1.60,,,,,,,,,,,,,,,
68.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
68.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
68.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
68.00,,,,,,,,,,,,,,,,,,,,e1,95.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,20.99,76.94,0.01,5
68.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
69.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e1_0,45.98,239.80,route01,3.24,Car01,0.00,1995.26,-1.60,,,,,,,,,,,,,,,
69.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,1,e1_0,54.55,213.14,route01,8.25,Car,0.00,1952.36,-1.60,,,,,,,,,,,,,,,
69.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,e1_0,62.27,201.04,route01,14.89,Car,0.00,1932.88,-1.60,,,,,,,,,,,,,,,
69.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,3,e1_0,70.01,179.78,route01,25.93,Car,0.00,1898.67,-1.60,,,,,,,,,,,,,,,
69.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,4,e1_0,72.59,145.44,route01,30.29,Car,0.00,1843.41,-1.60,,,,,,,,,,,,,,,
69.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
69.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
69.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
69.00,,,,,,,,,,,,,,,,,,,,e1,121.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,16.52,74.80,0.01,5
69.00,,,,,,,,,,,,,,,,,,,,e2,29.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,33.53,0.00,0.00,0
