data_timestep,vehicle_CO,vehicle_CO2,vehicle_HC,vehicle_NOx,vehicle_PMx,vehicle_angle,vehicle_eclass,vehicle_electricity,vehicle_fuel,vehicle_id,vehicle_lane,vehicle_noise,vehicle_pos,vehicle_route,vehicle_speed,vehicle_type,vehicle_waiting,vehicle_x,vehicle_y,edge_id,edge_traveltime,lane_CO,lane_CO2,lane_HC,lane_NOx,lane_PMx,lane_electricity,lane_fuel,lane_id,lane_maxspeed,lane_meanspeed,lane_noise,lane_occupancy,lane_vehicle_count
964.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
964.00,,,,,,,,,,,,,,,,,,,,gneE3,262.61,552.80,34112.98,3.39,12.93,0.80,0.00,10880.44,gneE3_0,33.53,30.64,81.62,0.00,5
965.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,gneE3_0,73.14,5200.75,route01,30.32,Car01,0.00,29340.95,0.00,,,,,,,,,,,,,,,
965.00,263.06,14481.17,1.57,6.04,0.36,90.00,HBEFA3/PC_G_EU4,0.00,4618.78,1,gneE3_0,76.55,5162.93,route01,31.07,Car01,0.00,29303.13,0.00,,,,,,,,,,,,,,,
965.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,gneE3_0,73.35,5122.96,route01,30.28,Car01,0.00,29263.16,0.00,,,,,,,,,,,,,,,
965.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,3,gneE3_0,74.26,5085.17,route01,30.80,Car01,0.00,29225.37,0.00,,,,,,,,,,,,,,,
965.00,137.75,8504.66,0.85,3.22,0.20,90.00,HBEFA3/PC_G_EU4,0.00,2712.59,4,gneE3_0,74.78,5046.88,route01,30.80,Car01,0.00,29187.08,0.00,,,,,,,,,,,,,,,
965.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
965.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
965.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
965.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
965.00,,,,,,,,,,,,,,,,,,,,gneE3,262.51,488.51,29059.48,2.97,11.33,0.69,0.00,9268.59,gneE3_0,33.53,30.65,81.59,0.00,5
966.00,192.05,11087.38,1.16,4.44,0.27,90.00,HBEFA3/PC_G_EU4,0.00,3536.34,0,gneE3_0,75.48,5231.69,route01,30.93,Car01,0.00,29371.89,0.00,,,,,,,,,,,,,,,
966.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,1,gneE3_0,73.14,5193.25,route01,30.32,Car01,0.00,29333.45,0.00,,,,,,,,,,,,,,,
966.00,172.74,10204.43,1.05,4.02,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3254.72,2,gneE3_0,75.20,5153.75,route01,30.80,Car01,0.00,29293.95,0.00,,,,,,,,,,,,,,,
966.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,3,gneE3_0,73.35,5115.45,route01,30.28,Car01,0.00,29255.65,0.00,,,,,,,,,,,,,,,
966.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,4,gneE3_0,74.26,5077.67,route01,30.80,Car01,0.00,29217.87,0.00,,,,,,,,,,,,,,,
966.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
966.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
966.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
966.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
966.00,,,,,,,,,,,,,,,,,,,,gneE3,262.75,452.49,27365.46,2.76,10.54,0.65,0.00,8728.29,gneE3_0,33.53,30.63,81.38,0.00,5
967.00,146.50,8750.33,0.89,3.33,0.21,90.00,HBEFA3/PC_G_EU4,0.00,2790.94,0,gneE3_0,75.00,5262.93,route01,31.24,Car01,0.00,29403.13,0.00,,,,,,,,,,,,,,,
967.00,192.05,11087.38,1.16,4.44,0.27,90.00,HBEFA3/PC_G_EU4,0.00,3536.34,1,gneE3_0,75.48,5224.18,route01,30.93,Car01,0.00,29364.38,0.00,,,,,,,,,,,,,,,
967.00,45.25,4103.59,0.31,1.15,0.08,90.00,HBEFA3/PC_G_EU4,0.00,1308.88,2,gneE3_0,73.81,5184.31,route01,30.56,Car01,0.00,29324.51,0.00,,,,,,,,,,,,,,,
967.00,172.74,10204.43,1.05,4.02,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3254.72,3,gneE3_0,75.20,5146.25,route01,30.80,Car01,0.00,29286.45,0.00,,,,,,,,,,,,,,,
967.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,4,gneE3_0,73.35,5107.95,route01,30.28,Car01,0.00,29248.15,0.00,,,,,,,,,,,,,,,
967.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
967.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
967.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
967.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
967.00,,,,,,,,,,,,,,,,,,,,gneE3,261.57,556.55,34145.73,3.41,12.94,0.81,0.00,10890.89,gneE3_0,33.53,30.76,81.64,0.00,5
968.00,12.58,2427.46,0.12,0.35,0.04,90.00,HBEFA3/PC_G_EU4,0.00,774.28,0,gneE3_0,73.66,5293.72,route01,30.79,Car01,0.00,29433.92,0.00,,,,,,,,,,,,,,,
968.00,146.50,8750.33,0.89,3.33,0.21,90.00,HBEFA3/PC_G_EU4,0.00,2790.94,1,gneE3_0,75.00,5255.43,route01,31.24,Car01,0.00,29395.63,0.00,,,,,,,,,,,,,,,
968.00,126.84,7974.98,0.78,2.97,0.19,90.00,HBEFA3/PC_G_EU4,0.00,2543.65,2,gneE3_0,74.66,5215.11,route01,30.80,Car01,0.00,29355.31,0.00,,,,,,,,,,,,,,,
968.00,45.25,4103.59,0.31,1.15,0.08,90.00,HBEFA3/PC_G_EU4,0.00,1308.88,3,gneE3_0,73.81,5176.81,route01,30.56,Car01,0.00,29317.01,0.00,,,,,,,,,,,,,,,
968.00,172.74,10204.43,1.05,4.02,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3254.72,4,gneE3_0,75.20,5138.75,route01,30.80,Car01,0.00,29278.95,0.00,,,,,,,,,,,,,,,
968.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
968.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
968.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
968.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
968.00,,,,,,,,,,,,,,,,,,,,gneE3,260.95,503.92,33460.79,3.16,11.83,0.77,0.00,10672.48,gneE3_0,33.53,30.84,81.50,0.00,5
969.00,177.77,10253.85,1.07,4.04,0.25,90.00,HBEFA3/PC_G_EU4,0.00,3270.49,0,gneE3_0,75.38,5325.00,route01,31.28,Car01,0.00,29465.20,0.00,,,,,,,,,,,,,,,
969.00,12.58,2427.46,0.12,0.35,0.04,90.00,HBEFA3/PC_G_EU4,0.00,774.28,1,gneE3_0,73.66,5286.22,route01,30.79,Car01,0.00,29426.42,0.00,,,,,,,,,,,,,,,
969.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,2,gneE3_0,74.26,5245.90,route01,30.80,Car01,0.00,29386.10,0.00,,,,,,,,,,,,,,,
969.00,126.84,7974.98,0.78,2.97,0.19,90.00,HBEFA3/PC_G_EU4,0.00,2543.65,3,gneE3_0,74.66,5207.60,route01,30.80,Car01,0.00,29347.80,0.00,,,,,,,,,,,,,,,
969.00,45.25,4103.59,0.31,1.15,0.08,90.00,HBEFA3/PC_G_EU4,0.00,1308.88,4,gneE3_0,73.81,5169.31,route01,30.56,Car01,0.00,29309.51,0.00,,,,,,,,,,,,,,,
969.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
969.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
969.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
969.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
969.00,,,,,,,,,,,,,,,,,,,,gneE3,260.88,450.15,30833.53,2.85,10.59,0.70,0.00,9834.52,gneE3_0,33.53,30.84,81.39,0.00,5
970.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,gneE3_0,73.55,5355.75,route01,30.75,Car01,0.00,29495.95,0.00,,,,,,,,,,,,,,,
970.00,177.77,10253.85,1.07,4.04,0.25,90.00,HBEFA3/PC_G_EU4,0.00,3270.49,1,gneE3_0,75.38,5317.50,route01,31.28,Car01,0.00,29457.70,0.00,,,,,,,,,,,,,,,
970.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,2,gneE3_0,74.26,5276.70,route01,30.80,Car01,0.00,29416.90,0.00,,,,,,,,,,,,,,,
970.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,3,gneE3_0,74.26,5238.40,route01,30.80,Car01,0.00,29378.60,0.00,,,,,,,,,,,,,,,
970.00,126.84,7974.98,0.78,2.97,0.19,90.00,HBEFA3/PC_G_EU4,0.00,2543.65,4,gneE3_0,74.66,5200.10,route01,30.80,Car01,0.00,29340.30,0.00,,,,,,,,,,,,,,,
970.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
970.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
970.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
970.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
970.00,,,,,,,,,,,,,,,,,,,,gneE3,260.56,480.01,30376.13,2.97,11.16,0.71,0.00,9688.59,gneE3_0,33.53,30.88,81.45,0.00,5
971.00,49.08,4298.40,0.34,1.24,0.09,90.00,HBEFA3/PC_G_EU4,0.00,1371.01,0,gneE3_0,73.84,5386.28,route01,30.54,Car01,0.00,29526.48,0.00,,,,,,,,,,,,,,,
971.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,1,gneE3_0,73.55,5348.24,route01,30.75,Car01,0.00,29488.44,0.00,,,,,,,,,,,,,,,
971.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,2,gneE3_0,74.26,5307.49,route01,30.80,Car01,0.00,29447.69,0.00,,,,,,,,,,,,,,,
971.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,3,gneE3_0,74.26,5269.20,route01,30.80,Car01,0.00,29409.40,0.00,,,,,,,,,,,,,,,
971.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,4,gneE3_0,74.26,5230.90,route01,30.80,Car01,0.00,29371.10,0.00,,,,,,,,,,,,,,,
971.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
971.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
971.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
971.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
971.00,,,,,,,,,,,,,,,,,,,,gneE3,261.82,312.17,22519.34,2.01,7.47,0.50,0.00,7182.68,gneE3_0,33.53,30.73,81.04,0.00,5
972.00,119.41,7638.29,0.74,2.81,0.18,90.00,HBEFA3/PC_G_EU4,0.00,2436.26,0,gneE3_0,74.56,5417.01,route01,30.73,Car01,0.00,29557.21,0.00,,,,,,,,,,,,,,,
972.00,49.08,4298.40,0.34,1.24,0.09,90.00,HBEFA3/PC_G_EU4,0.00,1371.01,1,gneE3_0,73.84,5378.78,route01,30.54,Car01,0.00,29518.98,0.00,,,,,,,,,,,,,,,
972.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,2,gneE3_0,74.26,5338.29,route01,30.80,Car01,0.00,29478.49,0.00,,,,,,,,,,,,,,,
972.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,3,gneE3_0,74.26,5299.99,route01,30.80,Car01,0.00,29440.19,0.00,,,,,,,,,,,,,,,
972.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,4,gneE3_0,74.26,5261.69,route01,30.80,Car01,0.00,29401.89,0.00,,,,,,,,,,,,,,,
972.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
972.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
972.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
972.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
972.00,,,,,,,,,,,,,,,,,,,,gneE3,261.84,431.59,30157.63,2.75,10.28,0.68,0.00,9618.94,gneE3_0,33.53,30.73,81.23,0.00,5
973.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,gneE3_0,73.12,5447.09,route01,30.08,Car01,0.00,29587.29,0.00,,,,,,,,,,,,,,,
973.00,119.41,7638.29,0.74,2.81,0.18,90.00,HBEFA3/PC_G_EU4,0.00,2436.26,1,gneE3_0,74.56,5409.51,route01,30.73,Car01,0.00,29549.71,0.00,,,,,,,,,,,,,,,
973.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,2,gneE3_0,74.26,5369.08,route01,30.80,Car01,0.00,29509.28,0.00,,,,,,,,,,,,,,,
973.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,3,gneE3_0,74.26,5330.79,route01,30.80,Car01,0.00,29470.99,0.00,,,,,,,,,,,,,,,
973.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,4,gneE3_0,74.26,5292.49,route01,30.80,Car01,0.00,29432.69,0.00,,,,,,,,,,,,,,,
973.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
973.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
973.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
973.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
973.00,,,,,,,,,,,,,,,,,,,,gneE3,262.62,382.51,25859.23,2.41,9.04,0.59,0.00,8247.93,gneE3_0,33.53,30.64,81.11,0.00,5
974.00,195.72,11342.27,1.18,4.56,0.27,90.00,HBEFA3/PC_G_EU4,0.00,3617.64,0,gneE3_0,75.49,5477.83,route01,30.74,Car01,0.00,29618.03,0.00,,,,,,,,,,,,,,,
974.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,1,gneE3_0,73.12,5439.59,route01,30.08,Car01,0.00,29579.79,0.00,,,,,,,,,,,,,,,
974.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,2,gneE3_0,74.26,5399.88,route01,30.80,Car01,0.00,29540.08,0.00,,,,,,,,,,,,,,,
974.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,3,gneE3_0,74.26,5361.58,route01,30.80,Car01,0.00,29501.78,0.00,,,,,,,,,,,,,,,
974.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,4,gneE3_0,74.26,5323.29,route01,30.80,Car01,0.00,29463.49,0.00,,,,,,,,,,,,,,,
974.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
974.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
974.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
974.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
974.00,,,,,,,,,,,,,,,,,,,,gneE3,262.61,458.82,29563.21,2.85,10.79,0.68,0.00,9429.31,gneE3_0,33.53,30.64,81.33,0.00,5
975.00,154.04,9171.63,0.94,3.53,0.22,90.00,HBEFA3/PC_G_EU4,0.00,2925.32,0,gneE3_0,75.05,5508.94,route01,31.11,Car01,0.00,29649.14,0.00,,,,,,,,,,,,,,,
975.00,195.72,11342.27,1.18,4.56,0.27,90.00,HBEFA3/PC_G_EU4,0.00,3617.64,1,gneE3_0,75.49,5470.33,route01,30.74,Car01,0.00,29610.53,0.00,,,,,,,,,,,,,,,
975.00,14.50,2675.79,0.14,0.48,0.05,90.00,HBEFA3/PC_G_EU4,0.00,853.49,2,gneE3_0,73.52,5430.26,route01,30.38,Car01,0.00,29570.46,0.00,,,,,,,,,,,,,,,
975.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,3,gneE3_0,74.26,5392.38,route01,30.80,Car01,0.00,29532.58,0.00,,,,,,,,,,,,,,,
975.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,4,gneE3_0,74.26,5354.08,route01,30.80,Car01,0.00,29494.28,0.00,,,,,,,,,,,,,,,
975.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
975.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
975.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
975.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
975.00,,,,,,,,,,,,,,,,,,,,gneE3,261.56,539.66,35336.99,3.37,12.72,0.81,0.00,11270.89,gneE3_0,33.53,30.76,81.56,0.00,5
976.00,14.47,2563.77,0.14,0.42,0.04,90.00,HBEFA3/PC_G_EU4,0.00,817.76,0,gneE3_0,73.63,5539.62,route01,30.67,Car01,0.00,29679.82,0.00,,,,,,,,,,,,,,,
976.00,154.04,9171.63,0.94,3.53,0.22,90.00,HBEFA3/PC_G_EU4,0.00,2925.32,1,gneE3_0,75.05,5501.44,route01,31.11,Car01,0.00,29641.64,0.00,,,,,,,,,,,,,,,
976.00,155.60,9371.50,0.95,3.63,0.22,90.00,HBEFA3/PC_G_EU4,0.00,2989.06,2,gneE3_0,74.99,5461.06,route01,30.80,Car01,0.00,29601.26,0.00,,,,,,,,,,,,,,,
976.00,14.50,2675.79,0.14,0.48,0.05,90.00,HBEFA3/PC_G_EU4,0.00,853.49,3,gneE3_0,73.52,5422.76,route01,30.38,Car01,0.00,29562.96,0.00,,,,,,,,,,,,,,,
976.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,4,gneE3_0,74.26,5384.88,route01,30.80,Car01,0.00,29525.08,0.00,,,,,,,,,,,,,,,
976.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
976.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
976.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
976.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
976.00,,,,,,,,,,,,,,,,,,,,gneE3,261.67,426.30,29856.33,2.72,10.14,0.67,0.00,9522.85,gneE3_0,33.53,30.75,81.33,0.00,5
977.00,172.14,10035.21,1.04,3.94,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3200.76,0,gneE3_0,75.28,5570.76,route01,31.15,Car01,0.00,29710.96,0.00,,,,,,,,,,,,,,,
977.00,14.47,2563.77,0.14,0.42,0.04,90.00,HBEFA3/PC_G_EU4,0.00,817.76,1,gneE3_0,73.63,5532.12,route01,30.67,Car01,0.00,29672.32,0.00,,,,,,,,,,,,,,,
977.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,2,gneE3_0,74.26,5491.85,route01,30.80,Car01,0.00,29632.05,0.00,,,,,,,,,,,,,,,
977.00,155.60,9371.50,0.95,3.63,0.22,90.00,HBEFA3/PC_G_EU4,0.00,2989.06,3,gneE3_0,74.99,5453.56,route01,30.80,Car01,0.00,29593.76,0.00,,,,,,,,,,,,,,,
977.00,14.50,2675.79,0.14,0.48,0.05,90.00,HBEFA3/PC_G_EU4,0.00,853.49,4,gneE3_0,73.52,5415.26,route01,30.38,Car01,0.00,29555.46,0.00,,,,,,,,,,,,,,,
977.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
977.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
977.00,,,,,,,,,,,,,,,,,,,,gneE0,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE0_0,33.53,33.53,0.00,0.00,0
977.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
977.00,,,,,,,,,,,,,,,,,,,,gneE3,261.60,444.41,30719.92,2.82,10.55,0.69,0.00,9798.28,gneE3_0,33.53,30.76,81.38,0.00,5
978.00,65.55,4919.04,0.43,1.53,0.11,90.00,HBEFA3/PC_G_EU4,0.00,1568.97,0,gneE3_0,74.13,5601.76,route01,31.00,Car01,0.00,29741.96,0.00,,,,,,,,,,,,,,,
978.00,172.14,10035.21,1.04,3.94,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3200.76,1,gneE3_0,75.28,5563.26,route01,31.15,Car01,0.00,29703.46,0.00,,,,,,,,,,,,,,,
978.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,2,gneE3_0,74.26,5522.65,route01,30.80,Car01,0.00,29662.85,0.00,,,,,,,,,,,,,,,
978.00,87.70,6073.65,0.56,2.08,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1937.22,3,gneE3_0,74.26,5484.35,route01,30.80,Car01,0.00,29624.55,0.00,,,,,,,,,,,,,,,
978.00,155.60,9371.50,0.95,3.63,0.22,90.00,HBEFA3/PC_G_EU4,0.00,2989.06,4,gneE3_0,74.99,5446.06,route01,30.80,Car01,0.00,29586.26,0.00,,,,,,,,,,,,,,,
